CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41413288,MR. WONTON,QUEENS,2604,JACKSON AVENUE,11101,7184821117,Chinese,1/31/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,1/31/17,10/25/17,Cycle Inspection / Initial Inspection
41007766,NEW RED STAR,BRONX,795,SOUTHERN BOULEVARD,10455,7183783006,Chinese,9/14/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/14/17,10/25/17,Cycle Inspection / Initial Inspection
41669323,NEW DRAGON TOWN OF MANHATTAN,MANHATTAN,2030,3 AVENUE,10029,2128288288,Chinese,4/18/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,4/18/17,10/25/17,Cycle Inspection / Initial Inspection
50007828,CHINA ONE RESTAURANT,BROOKLYN,677,5TH AVE,11215,7187881166,Chinese,1/18/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,11,A,1/18/17,10/25/17,Cycle Inspection / Initial Inspection
50000040,D & Y RESTAURANT,BROOKLYN,5616,7TH AVE,11220,7184928808,Chinese,10/11/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,Z,10/11/17,10/25/17,Cycle Inspection / Re-inspection
50033010,LI'S GARDEN,QUEENS,4287,MAIN ST,11355,7183592108,Chinese,8/16/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,30,Z,8/16/17,10/25/17,Cycle Inspection / Re-inspection
41004067,CHINA SUN,BROOKLYN,787,LIBERTY AVENUE,11208,7186472322,Chinese,4/18/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,4,A,4/18/17,10/25/17,Cycle Inspection / Initial Inspection
50059030,SIX HAPPINESS,MANHATTAN,711,2ND AVE,10016,2129730885,Chinese,3/30/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,25,B,3/30/17,10/25/17,Pre-permit (Operational) / Re-inspection
50017967,PROSPERITY NOODLE,BROOKLYN,947,4TH AVE,11232,9176831622,Chinese,10/12/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,21,Z,10/12/17,10/25/17,Cycle Inspection / Re-inspection
41469854,CHINA PAGODA,BROOKLYN,6918,5 AVENUE,11209,7182386184,Chinese,5/24/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,5/24/17,10/25/17,Cycle Inspection / Initial Inspection
50049519,DESIRED TASTE INTERNATIONAL FOOD,QUEENS,3520,FARRINGTON ST,11354,7188889622,Chinese,2/18/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,21,B,2/18/17,10/25/17,Pre-permit (Operational) / Re-inspection
50060197,KOWLOON CAFE,BROOKLYN,2365,86TH ST,11214,7183331388,Chinese,4/4/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,10,A,4/4/17,10/25/17,Pre-permit (Operational) / Re-inspection
41334633,SHI,QUEENS,4720,CENTER BOULEVARD,11109,3472422448,Chinese,1/26/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,13,A,1/26/17,10/25/17,Cycle Inspection / Re-inspection
50067966,NEW DREAM STATION CHINESE RESTAURANT,BRONX,3809,WHITE PLAINS RD,10467,7187986936,Chinese,9/6/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,9/6/17,10/25/17,Pre-permit (Operational) / Initial Inspection
50055335,WEI ZHI JIA US RESTAURANT,QUEENS,5402,FLUSHING AVE,11378,9172913121,Chinese,9/22/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,33,Z,9/22/17,10/25/17,Pre-permit (Operational) / Re-inspection
50000171,CROWN PALACE,STATEN ISLAND,1267,FOREST AVE,10302,7188767888,Chinese,10/13/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,54,Z,10/13/17,10/25/17,Cycle Inspection / Re-inspection
50015705,NEW CHINA XING,BROOKLYN,4419,NEW UTRECHT AVE,11219,7186862677,Chinese,7/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,7/17/17,10/25/17,Cycle Inspection / Initial Inspection
41691155,LAMB NOODLE SOUP,QUEENS,4128,MAIN STREET,11355,9173658308,Chinese,3/9/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,11,A,3/9/17,10/25/17,Cycle Inspection / Initial Inspection
40857406,LIN'S GARDEN,BRONX,317,EAST  170 STREET,10456,7185884002,Chinese,1/25/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,1/25/17,10/25/17,Cycle Inspection / Initial Inspection
50056616,PEKING KITCHEN,BROOKLYN,306,93RD ST,11209,7187481118,Chinese,8/24/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,7,A,8/24/17,10/25/17,Cycle Inspection / Re-inspection
50007193,624 KAM HAI CHINESE FOOD,BROOKLYN,624,CATON AVE,11218,7187159889,Chinese,6/7/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,6/7/17,10/25/17,Cycle Inspection / Re-inspection
50016880,HING HUNG KITCHEN,BROOKLYN,619,NOSTRAND AVE,11216,7187733076,Chinese,7/25/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,11,A,7/25/17,10/25/17,Cycle Inspection / Initial Inspection
50060299,108 DOUBLE CHINESE RESTAURANT,QUEENS,5316,108TH ST,11368,7187601021,Chinese,5/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,5/1/17,10/25/17,Pre-permit (Operational) / Re-inspection
50000198,SZECHUAN GARDEN,MANHATTAN,239,W 105TH ST,10025,2128658808,Chinese,9/19/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,23,Z,9/19/17,10/25/17,Cycle Inspection / Re-inspection
50003492,UNIQUE BAKERY,BROOKLYN,6213,FORT HAMILTON PKWY,11219,7186809000,Chinese,8/9/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,8/9/17,10/25/17,Cycle Inspection / Re-inspection
50043510,GOOD GOOD TASTE,MANHATTAN,13,MARKET ST,10002,2129644888,Chinese,10/12/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,Z,10/12/17,10/25/17,Cycle Inspection / Re-inspection
41654984,CHINESE DELIGHT LUCKY COMING,BRONX,2387,WASHINGTON AVENUE,10458,7182953779,Chinese,1/26/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,1/26/17,10/25/17,Cycle Inspection / Re-inspection
41641204,CHINA GARDEN RESTAURANT,BROOKLYN,206,JAMAICA AVENUE,11207,7186470520,Chinese,1/4/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,1/4/17,10/25/17,Cycle Inspection / Re-inspection
41630632,J J NOODLE,MANHATTAN,19,HENRY STREET,10002,2125712440,Chinese,7/21/17,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,20,B,7/21/17,10/25/17,Cycle Inspection / Re-inspection
41676147,MEI HAO RESTAURANT,BROOKLYN,4415,8 AVENUE,11220,7186866699,Chinese,7/5/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19,B,7/5/17,10/25/17,Cycle Inspection / Re-inspection
50006583,99 FAVOR TASTE,MANHATTAN,285,GRAND ST,10002,6466829122,Chinese,10/17/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,10/17/17,10/25/17,Cycle Inspection / Re-inspection
50038864,HUNAN PARK,MANHATTAN,721,COLUMBUS AVE,10025,2122226511,Chinese,5/10/17,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms.",Not Critical,13,A,5/10/17,10/25/17,Cycle Inspection / Re-inspection
50063409,ROADSIDE CHICKEN & SEAFOOD,QUEENS,3650,MAIN ST,11354,7183599797,Chinese,6/22/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,72,C,6/22/17,10/25/17,Pre-permit (Operational) / Re-inspection
50045634,JOY LUCK PALACE,MANHATTAN,98,MOTT ST,10013,2122192828,Chinese,2/22/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,2/22/17,10/25/17,Cycle Inspection / Re-inspection
50057901,GINGER ROOT,MANHATTAN,1164,1ST AVE,10065,2127513316,Chinese,3/2/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,10,A,3/2/17,10/25/17,Pre-permit (Operational) / Re-inspection
50048304,13106 GRAND EVERGREEN CHINESE RESTAURANT,QUEENS,13106,ROCKAWAY BLVD,11420,7186593948,Chinese,2/10/17,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,5,A,2/10/17,10/25/17,Cycle Inspection / Re-inspection
50011586,EASTERN CHINESE RESTAURANT,QUEENS,2105,BROADWAY,11106,7182787333,Chinese,5/4/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,12,A,5/4/17,10/25/17,Cycle Inspection / Re-inspection
41382650,SZECHUAN GOURMET,QUEENS,13515,37 AVENUE,11354,7188889388,Chinese,8/15/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,8/15/17,10/25/17,Cycle Inspection / Re-inspection
41162067,CHEF YU / AZUKI,MANHATTAN,520,8 AVENUE,10018,2127366150,Chinese,8/14/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,12,A,8/14/17,10/25/17,Cycle Inspection / Initial Inspection
41461711,CHEN GRAND CHINA RESTAURANT,QUEENS,6942,GRAND AVENUE,11378,7184247600,Chinese,2/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2/22/17,10/25/17,Cycle Inspection / Initial Inspection
50019034,YUMMY SZECHUAN HOUSE,QUEENS,4026,UNION ST,11354,7188867885,Chinese,6/1/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,6/1/17,10/25/17,Cycle Inspection / Re-inspection
