CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41184659,LA CASA DEL MOFONGO,MANHATTAN,14471451,SAINT NICHOLAS AVENUE,10033,2127401200,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/13/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,1/13/17,10/25/17,Cycle Inspection / Initial Inspection
50033202,CRISPY CHICKEN RESTAURANT,QUEENS,21552,JAMAICA AVE,11428,7187495899,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/5/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,10/5/17,10/25/17,Cycle Inspection / Initial Inspection
50017475,EL PARROQUENO RESTAURANT,QUEENS,10203A,44TH AVENUE,11368,7185650348,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/22/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,26,B,6/22/17,10/25/17,Cycle Inspection / Re-inspection
40937073,RUBEN'S EMPANADAS,MANHATTAN,64,FULTON STREET,10038,2129625330,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/28/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,8/28/17,10/25/17,Cycle Inspection / Initial Inspection
40510301,EL VAQUERO BARRAS,BRONX,2649,WEBSTER AVENUE,10458,7183295650,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/30/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,20,B,6/30/17,10/25/17,Cycle Inspection / Re-inspection
40401160,LA CABANA SALVADORENA RESTAURANT,MANHATTAN,4384,BROADWAY,10040,2129287872,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/16/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,5/16/17,10/25/17,Cycle Inspection / Initial Inspection
41105757,EL BARRIO RESTAURANT,MANHATTAN,158,EAST  116 STREET,10029,2128763548,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/24/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,9,A,3/24/17,10/25/17,Cycle Inspection / Initial Inspection
40560112,EL MALECON RESTAURANT,MANHATTAN,764,AMSTERDAM AVENUE,10025,2128645648,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/10/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,7/10/17,10/25/17,Cycle Inspection / Initial Inspection
50035066,EL PILON,BROOKLYN,1306,FLATBUSH AVE,11210,7184344582,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/31/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,8/31/17,10/25/17,Cycle Inspection / Re-inspection
50069252,72 CIBAO RESTAURANT,MANHATTAN,72,CLINTON ST,10002,2123889824,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/26/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,9/26/17,10/25/17,Pre-permit (Operational) / Re-inspection
41388342,EL REY,QUEENS,14713,HILLSIDE AVENUE,11435,7182060614,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/27/17,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,24,Z,9/27/17,10/25/17,Cycle Inspection / Re-inspection
41485393,MY CORAL RESTAURANT,BROOKLYN,5401,4 AVENUE,11220,7184922009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/30/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,27,Z,9/30/17,10/25/17,Cycle Inspection / Re-inspection
41261148,EL VALLE RESTAURANT,BRONX,640,MELROSE AVENUE,10455,7185855858,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/26/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,9/26/17,10/25/17,Cycle Inspection / Re-inspection
41529756,CHIQUITA'S RESTAURANT,QUEENS,6059,MYRTLE AVENUE,11385,7183860500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/16/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,2/16/17,10/25/17,Cycle Inspection / Initial Inspection
40661017,HAIROS NIGHT CLUB,QUEENS,8109,ROOSEVELT AVENUE,11372,7185076158,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,3/7/17,10/25/17,Cycle Inspection / Initial Inspection
41438494,BRISAS EXPRESS RESTAURANT,BRONX,1360,WHITE PLAINS ROAD,10462,3478513500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7/7/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,7/7/17,10/25/17,Cycle Inspection / Re-inspection
41418714,NUEVA AMBATENITA LA ESQUINA DEL SABOR,QUEENS,3924,108 STREET,11368,7184782215,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/13/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,10/13/17,10/25/17,Cycle Inspection / Re-inspection
41348682,SOPHIE'S CUBAN CUISINE,MANHATTAN,28,EAST   23 STREET,10010,2122608884,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/22/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,5/22/17,10/25/17,Cycle Inspection / Re-inspection
50000956,LA CHOZA DEL GORDO,QUEENS,41-05,NORTHERN BLVD,11101,7187070370,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/14/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,16,B,2/14/17,10/25/17,Cycle Inspection / Re-inspection
50041594,DELICIAS CALENAS,QUEENS,9541,ROOSEVELT AVE,11372,7185070414,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9/1/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,10,A,9/1/17,10/25/17,Cycle Inspection / Initial Inspection
40729439,COSITAS RICAS,QUEENS,7919,ROOSEVELT AVENUE,11372,7184781500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/1/17,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,12,A,6/1/17,10/25/17,Cycle Inspection / Re-inspection
50046741,STOP809,MANHATTAN,537,W 207TH ST,10034,6469187369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/24/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,17,B,5/24/17,10/25/17,Cycle Inspection / Re-inspection
40511292,EL CASTILLO DE MADISON,MANHATTAN,207,MADISON STREET,10002,2122272892,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/6/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,13,A,6/6/17,10/25/17,Cycle Inspection / Re-inspection
41523349,STEVEN RESTAURANT,BRONX,2233,BOSTON ROAD,10467,7186527778,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/18/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,21,Z,10/18/17,10/25/17,Cycle Inspection / Re-inspection
41265805,BLEND,QUEENS,4704,VERNON BOULEVARD,11101,7187292800,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/11/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,11,A,2/11/17,10/25/17,Cycle Inspection / Re-inspection
41658324,MI CASA RESTAURANT,QUEENS,11620,JAMAICA AVENUE,11418,7188499636,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/24/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19,B,1/24/17,10/25/17,Cycle Inspection / Re-inspection
41347101,COLADOR CAFE,BROOKLYN,1000,BEDFORD AVENUE,11205,7183991933,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/7/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,6/7/17,10/25/17,Cycle Inspection / Initial Inspection
50000796,EL NUEVO BOHIO RESTAURANT,BRONX,1155,WEBSTER AVE,10456,7182932954,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/23/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10,A,6/23/17,10/25/17,Cycle Inspection / Re-inspection
41623580,RIQUISIMO CAFE BAKERY,QUEENS,6929,QUEENS BOULEVARD,11377,3478089594,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",5/4/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,11,A,5/4/17,10/25/17,Cycle Inspection / Re-inspection
50036835,JENNY COFFEE SHOP,BRONX,607,E 169TH ST,10456,7186171212,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/30/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,10,A,1/30/17,10/25/17,Cycle Inspection / Initial Inspection
41686353,LA HOGUERA PIASA RESTAURANT & BAKERY,QUEENS,4012,QUEENS BOULEVARD,11104,7183929903,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/16/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,19,B,8/16/17,10/25/17,Cycle Inspection / Re-inspection
41466567,LA CERVECERIA,MANHATTAN,65,2 AVENUE,10003,2127776965,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8/11/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,9,A,8/11/17,10/25/17,Cycle Inspection / Initial Inspection
50059192,TROPICAL RESTAURANT,BRONX,1323,RANDALL AVE,10474,9292631082,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/8/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,6/8/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41485393,MY CORAL RESTAURANT,BROOKLYN,5401,4 AVENUE,11220,7184922009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/26/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,4,A,1/26/17,10/25/17,Cycle Inspection / Re-inspection
41330275,SABOR LATINO RESTAURANT,QUEENS,9535,40 ROAD,11373,7184573966,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/6/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,26,Z,10/6/17,10/25/17,Cycle Inspection / Re-inspection
50037983,VAPOR LOUNGE AND RESTAURANT,MANHATTAN,4160,BROADWAY,10033,6469227095,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/2/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,2/2/17,10/25/17,Cycle Inspection / Initial Inspection
50041661,INFINITY BAR,QUEENS,20401,JAMAICA AVE,11423,9178471678,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2/11/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,16,B,2/11/17,10/25/17,Cycle Inspection / Re-inspection
41477406,CIBAO RESTAURANT,QUEENS,10422,NORTHERN BOULEVARD,11368,7182054583,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/25/17,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,12,A,3/25/17,10/25/17,Cycle Inspection / Initial Inspection
