CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50005232,K-TOWN FOOD COURT,QUEENS,46-40,FRANCIS LEWIS BOULEVARD,11361,7182291480,Korean,12/22/15,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,37,C,12/22/15,12/1/17,Cycle Inspection / Re-inspection
41710558,GOOD FORTUNE RESTAURANT,QUEENS,4645,KISSENA BOULEVARD,11355,7188888998,Chinese,9/23/14,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,36,C,9/23/14,12/1/17,Cycle Inspection / Re-inspection
50041617,ITTADI GARDEN & GRILL,QUEENS,7307,37TH RD,11372,3478662923,Bangladeshi,7/21/16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,28,C,7/21/16,12/1/17,Cycle Inspection / Re-inspection
40364529,BEN-BEST DELI & RESTAURANT,QUEENS,9640,QUEENS BOULEVARD,11374,7188971700,Jewish/Kosher,3/24/16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,42,C,3/24/16,12/1/17,Cycle Inspection / Re-inspection
40375376,AGRA RESTAURANT,MANHATTAN,807,LEXINGTON AVENUE,10065,2123088281,Indian,3/8/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,28,C,3/8/17,12/1/17,Cycle Inspection / Re-inspection
41668282,ROSEMARY'S,MANHATTAN,1820,GREENWICH AVENUE,10011,2126471818,Italian,8/18/14,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,36,C,8/18/14,12/1/17,Cycle Inspection / Re-inspection
40568964,BONA PIZZA,BRONX,751,WESTCHESTER AVENUE,10455,7189919667,Pizza/Italian,10/31/14,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,C,10/31/14,12/1/17,Cycle Inspection / Re-inspection
41302781,TRATTORIA IL MULINO,MANHATTAN,36,EAST   20 STREET,10003,2127778448,Italian,4/27/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,31,C,4/27/17,12/1/17,Cycle Inspection / Re-inspection
40957025,M2M MART,MANHATTAN,2935,BROADWAY,10025,2122804600,Asian,6/28/16,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,36,C,6/28/16,12/1/17,Cycle Inspection / Re-inspection
50001880,GANG SAN DEUL,QUEENS,248-25,NORTHERN BLVD,11362,7182810218,Korean,12/12/16,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,38,C,12/12/16,12/1/17,Cycle Inspection / Re-inspection
41690948,TIO POLLO RESTAURANT,QUEENS,1921,MOTT AVENUE,11691,7188680609,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12/10/13,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,44,C,12/10/13,12/1/17,Cycle Inspection / Re-inspection
50036544,BON APPETITE BAKERY,BROOKLYN,5013,7TH AVE,11220,7186339888,Bakery,4/6/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,46,C,4/6/17,12/1/17,Cycle Inspection / Re-inspection
40825792,ITALIAN VILLAGE RESTAURANT PIZZERIA,MANHATTAN,1526,1 AVENUE,10075,2125355950,Pizza/Italian,6/26/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,36,C,6/26/17,12/1/17,Cycle Inspection / Re-inspection
41497934,ISLAND BURGER,BROOKLYN,915,UTICA AVENUE,11203,7184952474,Hamburgers,4/21/15,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,39,C,4/21/15,12/1/17,Cycle Inspection / Re-inspection
41583613,CHELSEA DELI & PIZZA,MANHATTAN,301,10 AVENUE,10001,2122440500,Delicatessen,11/16/16,Violations were cited in the following area(s).,04E,"Toxic chemical improperly labeled, stored or used such that food contamination may occur.",Critical,43,C,11/16/16,12/1/17,Cycle Inspection / Re-inspection
50002504,CASELLA BAGEL COFFEE SHOP,BROOKLYN,66,WILLOUGHBY ST,11201,7185225641,American,3/12/14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,35,C,3/12/14,12/1/17,Cycle Inspection / Re-inspection
50037049,REY'S SMOOTHIE,BRONX,1320,JEROME AVE,10452,3475907067,"Juice, Smoothies, Fruit Salads",8/27/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,29,C,8/27/15,12/1/17,Pre-permit (Operational) / Re-inspection
50036272,NEW CHINA RESTAURANT,BROOKLYN,271,NEPTUNE AVE,11235,7187697429,Chinese,9/2/15,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,29,C,9/2/15,12/1/17,Pre-permit (Operational) / Re-inspection
40605862,LICHEE NUT,BROOKLYN,162,MONTAGUE STREET,11201,7185225565,Chinese,4/19/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,33,C,4/19/17,12/1/17,Cycle Inspection / Re-inspection
40928416,JOY INDIAN RESTAURANT,BROOKLYN,301,FLATBUSH AVENUE,11217,7182301165,Indian,3/9/15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,58,C,3/9/15,12/1/17,Cycle Inspection / Re-inspection
50017056,SILVER SPOON DINER,QUEENS,5821,JUNCTION BLVD,11373,7183933000,American,8/14/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,60,C,8/14/17,12/1/17,Cycle Inspection / Re-inspection
41586885,CENTRAL MARKET ALL AMERICAN GRILL,MANHATTAN,4,SOUTH STREET,10004,2125145220,American,9/18/14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,28,C,9/18/14,12/1/17,Cycle Inspection / Re-inspection
41215734,GYU-KAKU,MANHATTAN,805,3 AVENUE,10022,2127028816,Japanese,1/4/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,C,1/4/16,12/1/17,Cycle Inspection / Re-inspection
50044840,CHANCE,BROOKLYN,223,SMITH ST,11201,7182421515,Asian,9/7/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,48,C,9/7/17,12/1/17,Cycle Inspection / Re-inspection
50035614,ELUDZ LOUNGE,BROOKLYN,1904,UTICA AVE,11234,7184511010,Caribbean,9/22/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,54,C,9/22/16,12/1/17,Pre-permit (Operational) / Re-inspection
41493226,SKY ROOM,MANHATTAN,330,WEST   40 STREET,10018,2123801195,American,9/19/14,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,30,C,9/19/14,12/1/17,Cycle Inspection / Re-inspection
41608854,GAL BI MA EUL,QUEENS,19403,NORTHERN BOULEVARD,11358,7188192171,Korean,4/27/15,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,30,C,4/27/15,12/1/17,Cycle Inspection / Re-inspection
41712791,ZYMI BAR & GRILL,BRONX,726,ASTOR AVENUE,10467,3473268787,American,9/9/14,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,75,C,9/9/14,12/1/17,Cycle Inspection / Re-inspection
50044658,NOODLEFAN,STATEN ISLAND,1809,VICTORY BLVD,10314,7187277499,Thai,2/23/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,44,C,2/23/17,12/1/17,Cycle Inspection / Re-inspection
40687217,MICHELLE'S COCKTAIL LOUNGE,BROOKLYN,2294,BEDFORD AVENUE,11226,7182841185,Caribbean,8/15/14,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,59,C,8/15/14,12/1/17,Cycle Inspection / Re-inspection
41471053,MEME MEDITERRANEAN,MANHATTAN,581,HUDSON STREET,10014,6466928450,Mediterranean,10/22/14,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,28,C,10/22/14,12/1/17,Cycle Inspection / Re-inspection
41459659,T. K. KITCHEN,MANHATTAN,26,SAINT MARKS PLACE,10003,2129829782,Asian,9/14/15,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,34,C,9/14/15,12/1/17,Cycle Inspection / Re-inspection
50033104,HILLTOP PERK DELI,MANHATTAN,83,HAVEN AVE,10032,2129230686,American,10/30/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,56,C,10/30/17,12/1/17,Cycle Inspection / Re-inspection
41406303,DOUBLE WINDSOR,BROOKLYN,210,PROSPECT PARK WEST,11215,3477253479,American,1/13/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,38,C,1/13/17,12/1/17,Cycle Inspection / Re-inspection
40715785,PIZZA HUT,QUEENS,9608,QUEENS BOULEVARD,11374,7188969800,Pizza,5/4/16,Violations were cited in the following area(s).,05A,Sewage disposal system improper or unapproved.,Critical,30,C,5/4/16,12/1/17,Cycle Inspection / Re-inspection
50003580,XING WONG BBQ,MANHATTAN,89,E BROADWAY,10002,2127798899,Chinese,3/9/15,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,C,3/9/15,12/1/17,Cycle Inspection / Reopening Inspection
50005115,CRISPY & TASTY,QUEENS,8769,PARSONS BLVD,11432,7187393180,American,3/23/16,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,37,C,3/23/16,12/1/17,Cycle Inspection / Re-inspection
41241694,EL NUEVO AMANECER RESTAURANT,MANHATTAN,3666,BROADWAY,10031,2128629280,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/7/16,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,33,C,3/7/16,12/1/17,Cycle Inspection / Re-inspection
41707479,CAFFEINE FIX CAFE,QUEENS,14940,41 AVENUE,11355,7183533437,CafÃ©/Coffee/Tea,5/26/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,56,C,5/26/17,12/1/17,Cycle Inspection / Re-inspection
41253401,CALIFORNIA PIZZA KITCHEN,MANHATTAN,440,PARK AVENUE SOUTH,10016,2126856700,Pizza/Italian,12/20/16,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,29,C,12/20/16,12/1/17,Cycle Inspection / Re-inspection
40653513,IHAWAN,QUEENS,4006,70 STREET,11377,7182051480,Filipino,10/11/16,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,28,C,10/11/16,12/1/17,Cycle Inspection / Re-inspection
41291292,DUO TIAN BAKERY,MANHATTAN,118,ELDRIDGE STREET,10002,2129661811,Bakery,6/30/14,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,30,C,6/30/14,12/1/17,Cycle Inspection / Re-inspection
50014469,EMERALD FORTUNE,BROOKLYN,318,KINGS HWY,11223,7187879517,Chinese,5/23/15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33,C,5/23/15,12/1/17,Cycle Inspection / Re-inspection
40592791,KRISPY PIZZA,BROOKLYN,7112,13 AVENUE,11228,7187459618,Pizza/Italian,6/20/16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,34,C,6/20/16,12/1/17,Cycle Inspection / Re-inspection
41585586,123 NIKKO,MANHATTAN,1280,AMSTERDAM AVENUE,10027,2125311288,Asian,4/9/15,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,34,C,4/9/15,12/1/17,Cycle Inspection / Re-inspection
